czas,ax,ay,az,przyspieszenie
0.24962496249624963,197,-562,16446,16456.778816038088
0.24977497749774977,-1389,-607,16384,16453.972954882356
0.24992499249924993,-2820,-650,16319,16573.61339599787
0.25007500750075007,-4221,-702,16278,16831.010932204874
0.2502250225022502,-5679,-719,16247,17225.94006143061
0.2503750375037504,-7078,-686,16212,17703.039964932577
0.25052505250525053,-8490,-651,16146,18253.690503566668
0.25067506750675067,-10011,-642,16063,18938.116432211522
0.2508250825082508,-11491,-654,15984,19696.676191682698
0.250975097509751,-12787,-628,15905,20417.413597221366
0.25112511251125114,-14044,-619,15850,21185.83481952033
0.2512751275127513,-15421,-659,15843,22118.81938531078
0.2514251425142514,-16746,-674,15854,23070.15621967047
0.2515751575157516,-17948,-730,15822,23937.403535053672
0.25172517251725174,-19345,-825,15734,24949.316744151532
0.2518751875187519,-20822,-877,15665,26071.38350759315
0.252025202520252,-21902,-852,15678,26948.528568365287
0.25217521752175215,-22869,-811,15707,27755.336982281442
0.25232523252325234,-24180,-908,15666,28825.690277944777
0.2524752475247525,-25494,-1068,15600,29907.267678609493
0.2526252625262526,-26468,-1107,15578,30731.979386300518
0.25277527752775275,-27399,-1117,15573,31535.23773495294
0.25292529252925294,-28518,-1220,15539,32499.619151614686
0.2530753075307531,-29487,-1286,15480,33328.176742810276
0.2532253225322532,-30037,-1285,15462,33807.484940468436
0.25337533753375335,-30606,-1292,15506,34334.13077391068
0.25352535253525355,-31476,-1276,15522,35118.36038313862
0.2536753675367537,-32142,-1278,15500,35707.022390560654
0.2538253825382538,-32480,-1310,15484,36005.843359099366
0.25397539753975396,-32764,-1322,15450,36248.170712464926
0.25412541254125415,-32764,-1363,15421,36237.33856121335
0.2542754275427543,-32764,-1414,15455,36253.77383114756
0.2544254425442544,-32764,-1390,15495,36269.916197862934
0.25457545754575456,-32764,-1390,15495,36269.916197862934
0.25472547254725475,-32764,-1376,15504,36273.22825445786
0.2548754875487549,-32764,-1376,15504,36273.22825445786
0.255025502550255,-32764,-1310,15549,36290.04267013198
0.25517551755175516,-32764,-1310,15549,36290.04267013198
0.25532553255325535,-32764,-1254,15558,36291.92163553757
0.2554755475547555,-32764,-1254,15558,36291.92163553757
0.2556255625562556,-32324,-1194,15659,35937.04068228212
0.25577557755775576,-32324,-1194,15659,35937.04068228212
0.2559255925592559,-30594,-1126,15716,34412.982550194625
0.2560756075607561,-30594,-1036,15766,34433.02031480829
0.25622562256225623,-29764,-992,15796,33710.4342303685
0.25637563756375636,-29150,-930,15792,33165.8659467833
0.2565256525652565,-28494,-837,15754,32569.88058006968
0.2566756675667567,-27592,-770,15746,31778.103782321563
0.25682568256825683,-26520,-675,15807,30880.856108599062
0.25697569756975697,-25214,-539,15903,29815.12579212102
0.2571257125712571,-23765,-424,15982,28642.264662557674
0.2572757275727573,-22129,-315,15917,27260.64480161832
0.25742574257425743,-22129,-315,15917,27260.64480161832
0.25757575757575757,-21017,-322,15870,26337.708195665015
0.2577257725772577,-19136,-175,15967,24923.126007786424
0.2578757875787579,-17348,-42,16102,23669.162891830376
0.25802580258025803,-16213,-69,16145,22880.71578862864
0.25817581758175817,-15116,-104,16132,22107.593627529885
0.2583258325832583,-13526,-132,16154,21069.45219980814
0.2584758475847585,-11724,-102,16214,20008.907416448306
0.25862586258625864,-10010,40,16284,19114.66337658082
0.2587758775877588,-8357,58,16376,18385.216588335315
0.2589258925892589,-6781,-107,16473,17814.40818551096
0.2590759075907591,-5208,-238,16543,17345.049927861262
0.25922592259225924,-3477,-314,16596,16959.225837283964
0.2593759375937594,-1880,-410,16620,16731.016107816045
0.2595259525952595,-632,-520,16609,16629.152263419805
0.25967596759675965,761,-616,16616,16644.8200050346
0.25982598259825984,2562,-683,16675,16884.48868044277
0.25997599759976,4307,-724,16736,17296.477126860256
0.2601260126012601,5725,-754,16749,17716.465279507647
0.26027602760276025,7076,-796,16755,18205.312878388002
0.26042604260426044,8676,-831,16811,18936.03068227341
0.2605760576057606,10398,-863,16886,19849.43749832725
0.2607260726072607,11849,-918,16918,20675.111825574244
0.26087608760876085,13066,-970,16939,21414.737378730566
0.26102610261026105,13066,-970,16939,21414.737378730566
0.2611761176117612,15956,-936,17056,23374.71214796024
0.2613261326132613,15956,-936,17056,23374.71214796024
0.26147614761476146,18604,-886,17154,25321.00961652201
0.26162616261626165,18604,-886,17154,25321.00961652201
0.2617761776177618,21484,-799,17262,27571.313008270026
0.2619261926192619,21484,-799,17262,27571.313008270026
0.26207620762076206,23508,-782,17260,29174.39267576962
0.26222622262226225,24725,-713,17284,30175.66320729339
0.2623762376237624,25878,-650,17356,31166.073220731545
0.2625262526252625,26529,-632,17375,31718.73090147208
0.26267626762676266,26529,-632,17375,31718.73090147208
0.26282628262826285,28430,-476,17402,33336.482717887324
0.262976297629763,28430,-476,17402,33336.482717887324
0.2631263126312631,29692,-424,17424,34429.49921215817
0.26327632763276326,29692,-424,17424,34429.49921215817
0.2634263426342634,31183,-257,17423,35721.232719490516
0.2635763576357636,31183,-257,17423,35721.232719490516
0.26372637263726373,31841,-8,17372,36271.69321936874
0.26387638763876387,31841,-8,17372,36271.69321936874
0.264026402640264,32764,301,17477,37135.102342662256
0.2641764176417642,32764,301,17477,37135.102342662256
0.26432643264326433,32764,483,17468,37132.78886644525
0.26447644764476447,32764,771,17466,37136.710853278324
0.2646264626462646,32764,1120,17519,37170.54555693258
0.2647764776477648,32764,1442,17544,37193.42678485003
0.26492649264926493,32764,1762,17502,37187.42185201873
0.26507650765076507,32764,2106,17482,37195.903752967206
0.2652265226522652,32764,2484,17522,37238.02406143484
0.2653765376537654,32764,2823,17522,37262.17262855187
0.26552655265526554,32764,3062,17468,37255.69169939004
0.26567656765676567,32764,3229,17450,37261.355812691516
0.2658265826582658,32625,3353,17454,37152.057143582235
0.265976597659766,31764,3417,17412,36384.13567751747
0.26612661266126614,30879,3372,17357,35582.980116904204
0.2662766276627663,30058,3218,17320,34839.93811705182
0.2664266426642664,29111,3054,17276,33988.78363519354
0.2665766576657666,28252,2888,17232,33218.336382185065
0.26672667266726674,27249,2615,17191,32324.552696054434
0.2668766876687669,25878,2336,17132,31122.8726823216
0.267026702670267,24661,2107,17095,30080.61493719834
0.26717671767176715,23666,1804,17097,29251.348362084096
0.26732673267326734,22432,1442,17080,28231.195298817936
0.2674767476747675,21022,1126,17037,27082.313952097964
0.2676267626762676,19643,862,16999,25991.469639095056
0.26777677767776775,18264,638,16956,24929.634493911057
0.26792679267926794,16907,460,16922,23925.14018767706
0.2680768076807681,15485,348,16894,22919.72000265274
0.2682268226822682,13928,242,16833,21849.43104522404
0.26837683768376835,12390,76,16763,20845.048452810082
0.26852685268526855,10881,-58,16724,19952.235488786715
0.2686768676867687,9336,-149,16690,19124.30905941441
0.2688268826882688,7907,-250,16652,18435.624562243614
0.26897689768976896,6540,-364,16624,17867.889410895736
0.26912691269126915,6540,-364,16624,17867.889410895736
0.2692769276927693,3420,-418,16537,16892.11333729442
0.2694269426942694,3420,-418,16537,16892.11333729442
0.26957695769576956,544,-513,16426,16443.01009547826
0.26972697269726975,544,-513,16426,16443.01009547826
0.2698769876987699,-2547,-606,16280,16489.173569345432
0.27002700270027,-2547,-606,16280,16489.173569345432
0.27017701770177016,-5438,-641,16157,17059.641672672962
0.27032703270327035,-5438,-641,16157,17059.641672672962
0.2704770477047705,-8226,-620,16051,18046.774697989666
0.2706270627062706,-8226,-620,16051,18046.774697989666
0.27077707770777076,-9634,-595,16016,18699.738955397213
0.2709270927092709,-11167,-668,15967,19495.97912391168
0.2710771077107711,-12608,-708,15910,20312.336842421653
0.27122712271227123,-13861,-690,15907,21110.09403105538
0.27137713771377137,-15170,-697,15954,22026.003382366034
0.2715271527152715,-16560,-717,15958,23008.81250738508
0.2716771677167717,-17836,-740,15894,23901.667975269007
0.27182718271827183,-19212,-778,15806,24890.47737589619
0.27197719771977197,-20744,-825,15738,26051.464546163235
0.2721272127212721,-22756,-855,15716,27668.74079173102
0.2722772277227723,-22756,-855,15716,27668.74079173102
0.27242724272427243,-23967,-974,15647,28639.03584270951
0.27257725772577257,-25392,-1108,15548,29794.657776185315
0.2727272727272727,-26360,-1114,15517,30608.297649493674
0.2728772877287729,-27109,-1139,15538,31266.98971759194
0.27302730273027304,-28300,-1256,15508,32294.977937753727
0.2731773177317732,-29519,-1313,15424,33331.59321124629
0.2733273327332733,-30116,-1319,15400,33850.749134989615
0.2734773477347735,-30633,-1316,15442,34330.276855860044
0.27362736273627364,-31531,-1299,15462,35142.06604626427
0.2737773777377738,-32154,-1319,15484,35712.37506803489
0.2739273927392739,-32339,-1358,15533,35901.659766645884
0.2740774077407741,-32764,-1355,15528,36282.70255920857
0.27422742274227424,-32764,-1351,15472,36258.622160804734
0.2743774377437744,-32764,-1361,15468,36257.28948777059
0.2745274527452745,-32764,-1359,15498,36270.023173414156
0.27467746774677465,-32764,-1364,15506,36273.629925884175
0.27482748274827484,-32764,-1337,15543,36288.45703526123
0.274977497749775,-32764,-1284,15592,36307.55866207476
0.2751275127512751,-32764,-1299,15583,36304.22821105002
0.27527752775277525,-32764,-1295,15569,36298.07821359142
0.27542754275427545,-32764,-1230,15612,36314.282865010566
0.2755775577557756,-32564,-1204,15612,36133.063197022195
0.2757275727572757,-32194,-1186,15656,35818.578531259445
0.27587758775877586,-32194,-1186,15656,35818.578531259445
0.27602760276027605,-30644,-1112,15689,34444.68030044698
0.2761776177617762,-30644,-1112,15689,34444.68030044698
0.2763276327632763,-29319,-928,15765,33301.65416311928
0.27647764776477646,-29319,-928,15765,33301.65416311928
0.27662766276627665,-27647,-733,15753,31828.460644523795
0.2767776777677768,-27647,-733,15753,31828.460644523795
0.2769276927692769,-25401,-590,15834,29937.843225589917
0.27707770777077706,-23960,-455,15917,28768.724580697002
0.27722772277227725,-23960,-455,15917,28768.724580697002
0.2773777377737774,-22222,-323,15956,27359.012208045817
0.2775277527752775,-22222,-323,15956,27359.012208045817
0.27767776777677766,-19398,-187,16004,25148.46693140558
0.27782778277827785,-19398,-187,16004,25148.46693140558
0.277977797779778,-16324,-14,16213,23007.271480990526
0.2781278127812781,-16324,-14,16213,23007.271480990526
0.27827782778277826,-13810,-64,16199,21286.79865550478
0.2784278427842784,-13810,-64,16199,21286.79865550478
0.2785778577857786,-10274,93,16317,19282.329060567346
0.27872787278727873,-10274,93,16317,19282.329060567346
0.27887788778877887,-8640,118,16374,18514.0865289109
0.279027902790279,-7038,-54,16450,17892.424654026072
0.2791779177917792,-5367,-238,16518,17369.676364284973
0.27932793279327933,-3740,-322,16544,16964.52828698753
0.27947794779477947,-2287,-394,16558,16719.83758892412
0.2796279627962796,-910,-527,16568,16601.338891788215
0.2797779777977798,586,-618,16585,16606.852350761717
0.27992799279927993,2242,-612,16650,16811.41302805924
0.28007800780078007,3938,-661,16739,17208.6863531183
0.2802280228022802,5520,-760,16795,17695.19779488209
0.2803780378037804,6950,-813,16824,18221.15377795819
0.28052805280528054,8403,-858,16862,18859.311148607736
0.2806780678067807,10040,-878,16901,19677.81199727246
0.2808280828082808,11676,-883,16923,20579.032873291202
0.280978097809781,12997,-934,16940,21371.896616819013
0.28112811281128114,14172,-960,16956,22119.518982111706
0.2812781278127813,15655,-903,16984,23116.026691453702
0.2814281428142814,17267,-852,17048,24279.816659110093
0.2815781578157816,18555,-863,17117,25259.14652160678
0.28172817281728174,19764,-861,17165,26191.49178645615
0.2818781878187819,21186,-840,17228,27319.520127557145
0.282028202820282,22498,-845,17294,28389.37239531723
0.28217821782178215,23534,-816,17308,29224.679228350822
0.28232823282328234,24602,-705,17307,30087.99890321721
0.2824782478247825,25699,-625,17346,31011.496932589373
0.2826282628262826,26493,-632,17372,31686.982453367185
0.28277827782778275,27241,-599,17350,32302.529034117437
0.28292829282928295,28284,-494,17344,33181.968416596384
0.2830783078307831,29167,-430,17376,33953.264423321656
0.2832283228322832,29634,-420,17384,34359.18817434428
0.28337833783378336,30185,-361,17375,34830.37712974122
0.28352835283528355,30912,-290,17387,35467.50080002819
0.2836783678367837,31430,-219,17404,35927.594923679484
0.2838283828382838,31854,-42,17436,36313.815222308986
0.28397839783978396,31854,-42,17436,36313.815222308986
0.28412841284128415,32764,232,17519,37154.392485949764
0.2842784278427843,32764,232,17519,37154.392485949764
0.2844284428442844,32764,604,17514,37156.22031369714
0.28457845784578456,32764,604,17514,37156.22031369714
0.28472847284728475,32764,1301,17601,37215.151457437336
0.2848784878487849,32764,1301,17601,37215.151457437336
0.285028502850285,32764,1944,17526,37207.78827073708
0.28517851785178516,32764,1944,17526,37207.78827073708
0.28532853285328535,32764,2661,17502,37240.84613700392
0.2854785478547855,32764,2661,17502,37240.84613700392
0.28562856285628563,32764,2999,17478,37255.25709212057
0.28577857785778576,32764,3232,17467,37269.58020960257
0.2859285928592859,32525,3366,17438,37057.919868767596
0.2860786078607861,31715,3435,17377,36326.3069826813
0.28622862286228623,30939,3434,17313,35619.57391659816
0.28637863786378637,30066,3347,17260,34829.21711724224
0.2865286528652865,29116,3241,17220,33981.96487844692
0.2866786678667867,28365,3140,17218,33330.05174013386
0.28682868286828683,27398,2865,17218,32485.66072900473
0.28697869786978697,24758,2482,17146,30217.614134805546
0.2871287128712871,24758,2201,17056,30144.81880854486
0.2872787278727873,23855,1936,17026,29371.649545097054
0.28742874287428744,22728,1620,17026,28444.174447503305
0.28757875787578757,21238,1314,17011,27242.491828024835
0.2877287728772877,19770,988,16976,26077.07077108163
0.2878787878787879,18514,709,16957,25115.94565211511
0.28802880288028804,17186,550,16956,24148.85156689651
0.2881788178817882,15610,410,16919,23023.743418479975
0.2883288328832883,14073,237,16848,21953.60111690107
0.2884788478847885,12699,59,16790,21051.6550893273
0.28862886288628864,11173,-99,16736,20123.106768091253
0.2887788778877888,9518,-212,16683,19208.325200287505
0.2889288928892889,8088,-287,16657,18519.01082671534
0.2890789078907891,6742,-396,16628,17947.193763928666
0.28922892289228924,5177,-507,16560,17357.764199343186
0.2893789378937894,3598,-519,16482,16878.13049481488
0.2895289528952895,2188,-522,16432,16585.248023469532
0.28967896789678965,708,-597,16388,16414.14685568519
0.28982898289828984,-909,-641,16322,16359.854705956284
0.28997899789979,-2380,-649,16270,16455.956398824106
0.2901290129012901,-3716,-685,16239,16672.82225659471
0.29027902790279025,-5180,-727,16212,17034.960316948203
0.29042904290429045,-5180,-727,16212,17034.960316948203
0.2905790579057906,-8070,-698,16192,18105.053659130645
0.2907290729072907,-8070,-698,16192,18105.053659130645
0.29087908790879086,-11102,-682,16047,19525.002868117586
0.29102910291029105,-11102,-682,16047,19525.002868117586
0.2911791179117912,-13656,-700,15960,21016.610954195254
0.2913291329132913,-13656,-700,15960,21016.610954195254
0.29147914791479146,-16468,-723,15921,22917.15501540276
0.29162916291629165,-16468,-723,15921,22917.15501540276
0.2917791779177918,-19008,-835,15785,24721.802401928544
0.2919291929192919,-20474,-863,15718,25826.052137328308
0.29207920792079206,-20474,-863,15718,25826.052137328308
0.29222922292229225,-22534,-857,15688,27470.51053402539
0.2923792379237924,-22534,-857,15688,27470.51053402539
0.2925292529252925,-25213,-1132,15579,29659.43414834477
0.29267926792679266,-25213,-1132,15579,29659.43414834477
0.29282928292829286,-26934,-1122,15553,31122.25970266298
0.292979297929793,-26934,-1122,15553,31122.25970266298
0.29312931293129313,-29292,-1271,15493,33161.26888404604
0.29327932793279327,-29292,-1271,15493,33161.26888404604
0.2934293429342934,-30242,-1300,15491,34003.524008549466
0.2935793579357936,-30242,-1300,15491,34003.524008549466
0.29372937293729373,-31290,-1310,15482,34935.26189969097
0.29387938793879387,-32115,-1294,15452,35662.47278302501
0.294029402940294,-32275,-1252,15479,35816.791732370446
0.2941794179417942,-32702,-1244,15486,36204.758471781024
0.29432943294329433,-32764,-1294,15435,36240.76926611796
0.29447944794479447,-32764,-1322,15427,36238.373432040244
0.2946294629462946,-32764,-1324,15465,36254.639661703986
0.2947794779477948,-32764,-1311,15500,36269.11105886109
0.29492949294929494,-32764,-1289,15549,36289.290679207275
0.2950795079507951,-32764,-1309,15578,36302.441529461896
0.2952295229522952,-32764,-1309,15552,36291.29208226128
0.2953795379537954,-32764,-1245,15536,36282.18594572273
0.29552955295529554,-32764,-1218,15560,36291.55301168579
0.2956795679567957,-32728,-1196,15596,36273.786899081824
0.2958295829582958,-32223,-1122,15622,35827.74758479802
0.295979597959796,-31659,-1081,15627,35322.28717113318
0.29612961296129614,-30940,-1088,15640,34685.39957965023
0.2962796279627963,-30019,-1080,15710,33898.53774132448
0.2964296429642964,-29346,-1031,15760,33326.090034686036
0.2965796579657966,-28859,-957,15726,32879.549966506536
0.29672967296729674,-27875,-858,15726,32016.540490815056
0.2968796879687969,-26637,-703,15802,30979.463875283574
0.297029702970297,-25538,-590,15878,30077.374021014533
0.29717971797179715,-24256,-544,15964,29043.050253029553
0.29732973297329734,-23105,-461,16037,28128.969319902215
0.2974797479747975,-22550,-413,15988,27645.781106707764
0.2976297629762976,-21664,-345,15907,26878.998679266308
0.29777977797779775,-19661,-157,15981,25337.165015052495
0.29792979297929795,-17585,-34,16124,23858.263914208008
0.2980798079807981,-16430,-70,16172,23053.923397113995
0.2982298229822982,-15516,-89,16144,22391.58129744302
0.29837983798379836,-14091,-68,16139,21424.944013929184
0.29852985298529855,-12350,-73,16178,20353.26787029542
0.2986798679867987,-10571,29,16214,19355.636853382013
0.2988298829882988,-10571,29,16214,19355.636853382013
0.29897989798979896,-7098,-19,16397,17867.388561286734
0.29912991299129915,-7098,-19,16397,17867.388561286734
0.2992799279927993,-3997,-276,16531,17009.58982456661
0.2994299429942994,-3997,-276,16531,17009.58982456661
0.29957995799579956,-1040,-442,16561,16599.50857706336
0.29972997299729975,-1040,-442,16561,16599.50857706336
0.2998799879987999,2060,-563,16609,16745.729306303743
0.3000300030003,2060,-563,16609,16745.729306303743
0.30018001800180016,5297,-721,16683,17518.576968464076
0.30033003300330036,5297,-721,16736,17569.05649145679
0.3004800480048005,6646,-772,16802,18085.14594909314
0.30063006300630063,8163,-812,16903,18788.435858261324
0.30078007800780077,9843,-821,16977,19641.212258921292
0.3009300930093009,11445,-848,16988,20501.201745263617
0.3010801080108011,12829,-929,16996,21314.55601226542
0.30123012301230123,14135,-994,17043,22164.162740784956
0.30138013801380137,15613,-919,17106,23178.126887218474
0.3015301530153015,17173,-832,17142,24278.639109307587
0.3016801680168017,18444,-868,17127,25184.69156054924
0.30183018301830183,19556,-882,17120,26005.950472920616
0.30198019801980197,20936,-864,17180,27096.401827548987
0.3021302130213021,22369,-835,17255,28263.128117743796
0.3022802280228023,23434,-745,17281,29126.282667034597
0.30243024302430244,24394,-680,17273,29897.929108886456
0.3025802580258026,25453,-665,17283,30773.357356648623
0.3027302730273027,26248,-661,17310,31448.855702552995
0.3028802880288029,26930,-615,17309,32018.81643658928
0.30303030303030304,27968,-507,17322,32901.63760362089
0.3031803180318032,28960,-424,17388,33781.70984423376
0.3033303330333033,29514,-386,17427,34277.186596918946
0.3034803480348035,30106,-341,17414,34781.243695417215
0.30363036303630364,30912,-284,17412,35479.7145422564
0.3037803780378038,31449,-209,17424,35953.84621984135
0.3039303930393039,31800,-100,17453,36274.74616037995
0.3040804080408041,32428,35,17524,36860.10017620679
0.30423042304230424,32764,160,17574,37179.97810650243
0.3043804380438044,32764,285,17554,37171.27704289967
0.3045304530453045,32764,547,17542,37168.54407963809
0.30468046804680465,32764,878,17587,37196.14427598646
0.30483048304830485,32764,1143,17604,37211.3821431024
0.304980498049805,32764,1452,17546,37194.759254497134
0.3051305130513051,32764,1788,17482,37179.25448418782
0.30528052805280526,32764,1788,17482,37179.25448418782
0.30543054305430545,32764,2486,17440,37199.64370797118
0.3055805580558056,32764,2486,17440,37199.64370797118
0.3057305730573057,32764,3221,17434,37253.172925269064
0.30588058805880586,32764,3221,17434,37253.172925269064
0.30603060306030605,31790,3477,17319,36368.13701579997
0.3061806180618062,31790,3477,17319,36368.13701579997
0.3063306330633063,30361,3465,17284,35107.45222883597
0.30648064806480646,30361,3465,17284,35107.45222883597
0.30663066306630665,28666,3224,17252,33611.9805426577
0.3067806780678068,27720,2941,17244,32778.093553469516
0.3069306930693069,27720,2941,17244,32778.093553469516
0.30708070807080706,25065,2252,17095,30423.095733340484
0.30723072307230725,25065,2252,17095,30423.095733340484
0.3073807380738074,22954,1665,17148,28700.387540937492
0.30753075307530753,22954,1665,17148,28700.387540937492
0.30768076807680766,20057,998,17053,26345.47517126992
0.30783078307830786,20057,998,17053,26345.47517126992
0.307980798079808,17324,509,16956,24246.360407285872
0.30813081308130813,17324,509,16956,24246.360407285872
0.30828082808280827,14284,264,16853,22093.572843702757
0.3084308430843084,14284,264,16853,22093.572843702757
0.3085808580858086,12812,80,16776,21108.953550567116
0.30873087308730873,11322,-78,16713,20187.078466187228
0.30888088808880887,9788,-189,16670,19332.086410938682
0.309030903090309,8338,-288,16623,18599.175169883205
0.3091809180918092,6918,-383,16568,17958.397395090687
0.30933093309330933,5369,-473,16512,17369.399356339298
0.30948094809480947,3806,-536,16468,16910.587098028263
0.3096309630963096,2361,-541,16442,16619.45745203495
0.3097809780978098,868,-553,16416,16448.230573529785
0.30993099309930994,-725,-586,16375,16401.513527720545
0.3100810081008101,-2204,-616,16346,16505.416928996372
0.3102310231023102,-3603,-685,16323,16729.948087187837
0.3103810381038104,-5073,-731,16277,17064.888484839274
0.31053105310531054,-6510,-712,16240,17510.70084262763
0.3106810681068107,-7883,-687,16207,18035.534563743877
0.3108310831083108,-9315,-672,16144,18650.725052930247
0.310981098109811,-10812,-700,16075,19385.43187550899
0.31113111311131114,-12236,-740,16005,20160.04268348656
0.3112811281128113,-13494,-734,15950,20905.245561820124
0.3114311431143114,-14744,-700,15936,21721.68575410297
0.3115811581158116,-16134,-697,15918,22675.415960903563
0.31173117311731174,-17489,-764,15842,23609.696757900132
0.3118811881188119,-18749,-838,15726,24485.389949927285
0.312031203120312,-20096,-909,15631,25475.550200142883
0.31218121812181215,-21344,-919,15600,26453.183116592983
0.31233123312331235,-22335,-833,15603,27258.02125980534
0.3124812481248125,-23529,-868,15577,28231.368971411925
0.3126312631263126,-25017,-1029,15530,29463.3675943535
0.31278127812781276,-26157,-1102,15528,30438.82121567785
0.31293129312931295,-26878,-1138,15569,31082.40159640178
0.3130813081308131,-27876,-1240,15565,31951.184657223588
0.3132313231323132,-29107,-1305,15509,33006.810736573745
0.31338133813381336,-29107,-1305,15509,33006.810736573745
0.31353135313531355,-30297,-1275,15536,34071.99920756045
0.3136813681368137,-30297,-1275,15536,34071.99920756045
0.3138313831383138,-31885,-1318,15465,35462.044131719194
0.31398139813981396,-31885,-1318,15465,35462.044131719194
0.31413141314131415,-32729,-1361,15496,36237.62930987622
0.3142814281428143,-32729,-1361,15496,36237.62930987622
0.3144314431443144,-32764,-1374,15489,36266.74362277374
0.31458145814581456,-32764,-1374,15489,36266.74362277374
0.31473147314731476,-32764,-1333,15496,36268.20371896022
0.3148814881488149,-32764,-1333,15496,36268.20371896022
0.31503150315031503,-32764,-1301,15530,36281.582063079884
0.31518151815181517,-32764,-1309,15575,36301.154279168586
0.31533153315331536,-32764,-1287,15567,36296.93587618657
0.3154815481548155,-32764,-1249,15540,36284.03639343341
0.31563156315631563,-32764,-1232,15562,36292.88310399161
0.31578157815781577,-32673,-1206,15597,36224.93304341638
0.3159315931593159,-32431,-1198,15591,36003.94764466808
0.3160816081608161,-32004,-1162,15579,35613.361270736576
0.31623162316231623,-31171,-1074,15628,34885.80085077595
0.31638163816381637,-30240,-984,15728,34099.79237473448
0.3165316531653165,-29472,-921,15796,33450.86906195413
0.3166816681668167,-28795,-906,15797,32856.02030069984
0.31683168316831684,-27909,-894,15796,32081.538819077865
0.31698169816981697,-26851,-798,15850,31190.311075717087
0.3171317131713171,-25745,-660,15936,30285.255835141958
0.3172817281728173,-24417,-544,16020,29208.324583926413
0.31743174317431744,-23214,-418,16057,28229.271492548298
0.3175817581758176,-22536,-331,15996,27637.888360003195
0.3177317731773177,-21674,-264,15920,26893.83520437351
0.3178817881788179,-19926,-130,15969,25535.687517668288
0.31803180318031804,-17950,-2,16083,24101.14920496531
0.3181818181818182,-16594,-24,16120,23134.73172526537
0.3183318331833183,-15534,-98,16088,22363.77660414269
0.3184818481848185,-14183,-94,16088,21447.37907064637
0.31863186318631864,-12513,-102,16156,20435.31034753326
0.3187818781878188,-10756,14,16237,19476.444773109903
0.3189318931893189,-9040,184,16324,18660.879722028112
0.3190819081908191,-7369,57,16439,18015.16391821068
0.31923192319231924,-5790,-181,16526,17511.868461132297
0.3193819381938194,-4206,-286,16559,17087.209046535365
0.3195319531953195,-2587,-388,16587,16792.012446398436
0.31968196819681965,-1132,-512,16620,16666.37237073503
0.31983198319831985,238,-579,16637,16648.77334820797
0.31998199819982,1807,-622,16658,16767.262656736788
0.3201320132013201,1807,-622,16658,16767.262656736788
0.32028202820282026,5112,-732,16793,17569.098354781898
0.32043204320432045,5112,-732,16793,17569.098354781898
0.3205820582058206,7856,-790,16901,18654.346330011136
0.3207320732073207,7856,-790,16901,18654.346330011136
0.32088208820882086,11144,-890,16947,20302.257140525042
0.32103210321032105,11144,-890,16947,20302.257140525042
0.3211821182118212,13880,-987,16998,21967.26139053296
0.3213321332133213,13880,-987,16998,21967.26139053296
0.32148214821482146,16886,-848,17045,24008.084575825702
0.32163216321632165,18232,-880,17102,25013.169091500582
0.3217821782178218,18232,-880,17102,25013.169091500582
0.3219321932193219,20668,-859,17178,26888.432252550538
0.32208220822082206,20668,-859,17178,26888.432252550538
0.32223222322232226,23095,-804,17254,28839.659446671696
0.3223822382238224,23095,-804,17254,28839.659446671696
0.32253225322532253,25316,-706,17333,30689.268173092692
0.32268226822682267,25316,-706,17333,30689.268173092692
0.32283228322832286,26898,-669,17366,32023.864866689655
0.322982298229823,26898,-669,17366,32023.864866689655
0.32313231323132313,28931,-444,17453,33790.63636571528
0.32328232823282327,28931,-444,17453,33790.63636571528
0.3234323432343234,29511,-441,17478,34301.22572153946
0.3235823582358236,29996,-415,17452,34705.972756861316
0.32373237323732373,30782,-307,17467,35393.81106916857
0.32388238823882387,31349,-148,17490,35898.21450991678
0.324032403240324,31634,-30,17458,36131.60140375735
0.3241824182418242,32228,24,17424,36636.59831370811
0.32433243324332434,32764,158,17427,37110.712590840936
0.3244824482448245,32764,357,17440,37118.19964653458
0.3246324632463246,32764,564,17472,37135.812580311205
0.3247824782478248,32764,866,17534,37170.832759032986
0.32493249324932494,32764,1170,17545,37184.34645116141
0.3250825082508251,32764,1465,17476,37162.299404100384
0.3252325232523252,32764,1844,17433,37158.97631797733
0.3253825382538254,32764,2209,17464,37193.42244268468
0.32553255325532554,32764,2569,17480,37224.04944387432
0.3256825682568257,32764,2939,17453,37238.75167080658
0.3258325832583258,32764,3169,17443,37252.92614010341
0.325982598259826,32764,3279,17447,37264.31732904817
0.32613261326132614,32083,3394,17416,36662.72195295925
0.3262826282628263,31288,3468,17364,35951.000876192586
0.3264326432643264,30457,3380,17315,35197.47823353259
0.3265826582658266,29442,3231,17268,34284.902639500084
0.32673267326732675,28605,3136,17258,33554.71777559752
0.3268826882688269,27810,2930,17282,32873.21894795215
0.327032703270327,26557,2599,17252,31775.15623879763
0.32718271827182716,25262,2290,17189,30641.058483675137
0.32733273327332735,24244,1983,17153,29764.56339340458
0.3274827482748275,23041,1625,17095,28736.167646365095
0.3276327632763276,21630,1278,17015,27549.96205079056
0.32778277827782776,20306,1020,16972,26484.388231560115
0.32793279327932795,18974,782,16965,25464.395241199032
0.3280828082808281,17542,548,16961,24406.91682699804
0.3282328232823282,17542,548,16961,24406.91682699804
0.32838283828382836,14506,246,16854,22238.29732690882
0.32853285328532855,14506,246,16854,22238.29732690882
